amnhp_1000019	African Hall
amnhp_1000019	Museum
amnhp_1000019	Natural History
amnhp_1000019	Carl
amnhp_1000019	Restless Jungle
amnhp_1000019	Congo Eden
amnhp_1000019	Mary
amnhp_1000019	Tappan
amnhp_1000019	Ohio
amnhp_1000019	Richard Jobe
amnhp_1000019	Sarah Pittis
amnhp_1000019	American Museum
amnhp_1000019	Natural History
amnhp_1000019	Carl Ethan Akeley
amnhp_1000019	Africa
amnhp_1000019	African Hall
amnhp_1000019	Carl
amnhp_1000019	African Hall Expedition
amnhp_1000019	Akeley
amnhp_1000019	Deersville
amnhp_1000019	Ohio
amnhp_1000019	Scio College
amnhp_1000019	Alliance
amnhp_1000019	Ohio
amnhp_1000019	Akeley
amnhp_1000019	Bryn Mawr College
amnhp_1000019	Temple College
amnhp_1000019	Philadelphia
amnhp_1000019	History
amnhp_1000019	Civics
amnhp_1000019	New York State Normal
amnhp_1000019	Cortland
amnhp_1000019	Columbia University
amnhp_1000019	Normal College
amnhp_1000019	New York
amnhp_1000019	Amidst
amnhp_1000019	Akeley
amnhp_1000019	British Columbia
amnhp_1000019	University
amnhp_1000019	Pennsylvania
amnhp_1000019	British Columbia
amnhp_1000019	Professor Herschel
amnhp_1000019	Canadian Topographical Survey
amnhp_1000019	Akeley
amnhp_1000019	British Columbia
amnhp_1000019	Canadian Rockies
amnhp_1000019	Canadian Rockies
amnhp_1000019	Athabascan Indians
amnhp_1000019	Akeley
amnhp_1000019	Canadian
amnhp_1000019	Fraser River
amnhp_1000019	Akeley
amnhp_1000019	Donald Phillips
amnhp_1000019	American Geographic Society
amnhp_1000019	Mystic
amnhp_1000019	Connecticut
amnhp_1000019	Great Depression
amnhp_1000019	Phillips
amnhp_1000019	Canadian Rockies
amnhp_1000019	Canadian
amnhp_1000019	Canadian Rockies
amnhp_1000019	Akeley
amnhp_1000019	Carl Ethan Akeley
amnhp_1000019	New York City
amnhp_1000019	Africa
amnhp_1000019	Carl Akeley
amnhp_1000019	Belgian Congo
amnhp_1000019	Special Advisor
amnhp_1000019	Assistant
amnhp_1000019	African Hall
amnhp_1000019	American Museum
amnhp_1000019	Natural History
amnhp_1000019	Knight
amnhp_1000019	Crown
amnhp_1000019	Akeley
amnhp_1000019	AMNH
amnhp_1000019	African Hall
amnhp_1000019	New York
amnhp_1000019	Transvaal
amnhp_1000019	South Rhodesia
amnhp_1000019	Portugese East Africa
amnhp_1000019	Zulu
amnhp_1000019	Swali
amnhp_1000019	AMNH
amnhp_1000019	Carl
amnhp_1000019	Canadian Rockies
amnhp_1000019	Africa
amnhp_1000019	Belgian
amnhp_1000019	Belgian Congo African Parks
amnhp_1000019	Albert National Park
amnhp_1000019	Akeley
amnhp_1000019	Mystic
amnhp_1000019	Connecticut
amnhp_1000019	Thames Science Center
amnhp_1000019	Connecticut
amnhp_1000019	American Museum
amnhp_1000019	Natural History
amnhp_1000019	Mystic River Historical Society
amnhp_1000019	Thames Science Center
amnhp_1000019	Deersville
amnhp_1000019	Ohio
amnhp_1000025	Professor Zoology
amnhp_1000025	Harvard University
amnhp_1000025	Asiatic
amnhp_1000025	AMNH
amnhp_1000025	Roy
amnhp_1000042	Roy
amnhp_1000042	American Museum
amnhp_1000042	Natural History
amnhp_1000042	Beloit
amnhp_1000042	Wisconsin
amnhp_1000042	Cora Chapman
amnhp_1000042	Charles Ezra Andrews
amnhp_1000042	Beloit
amnhp_1000042	Beloit College
amnhp_1000042	Andrews
amnhp_1000042	AMNH
amnhp_1000042	James
amnhp_1000042	AMNH
amnhp_1000042	Alaska
amnhp_1000042	Japan
amnhp_1000042	Korea
amnhp_1000042	Albatross
amnhp_1000042	East Indies
amnhp_1000042	Borneo
amnhp_1000042	Celebes
amnhp_1000042	Mammalogy
amnhp_1000042	Columbia University
amnhp_1000042	Andrews
amnhp_1000042	Mammalogy
amnhp_1000042	Borden Alaska Expedition
amnhp_1000042	Mammals Eastern Hemisphere
amnhp_1000042	Asiatic Zoological Expeditions
amnhp_1000042	China
amnhp_1000042	Gobi Desert
amnhp_1000042	Gobi Desert
amnhp_1000042	Mongolia
amnhp_1000042	China
amnhp_1000042	Central Asiatic Expeditions
amnhp_1000042	Division IV
amnhp_1000042	Asiatic Explorations
amnhp_1000042	Dept
amnhp_1000042	Asiatic Exploration
amnhp_1000042	Baluchitherium
amnhp_1000042	Yvette Borup
amnhp_1000042	Administrative
amnhp_1000042	Scientific
amnhp_1000042	Museum
amnhp_1000042	Museum
amnhp_1000042	Andrews
amnhp_1000042	Andrews
amnhp_1000042	Chapman
amnhp_1000042	Sigma Chi Fraternity
amnhp_1000042	Charles
amnhp_1000042	American Geographical Society
amnhp_1000042	Chapman
amnhp_1000042	Lucky
amnhp_1000042	Andrews
amnhp_1000042	Yvette Borup
amnhp_1000042	George Borup
amnhp_1000042	Roy Kevin
amnhp_1000042	Chapman
amnhp_1000042	Wilhelmina
amnhp_1000042	Carmel
amnhp_1000042	California
amnhp_1000043	Explorer
amnhp_1000043	Asia
amnhp_1000047	Curator
amnhp_1000047	Mammalogy
amnhp_1000047	Deputy Director
amnhp_1000047	AMNH
amnhp_1000047	Author
amnhp_1000047	North
amnhp_1000047	American
amnhp_1000047	American Museum
amnhp_1000047	Natural History
amnhp_1000047	American Museum
amnhp_1000047	Natural History
amnhp_1000047	Mammalogy
amnhp_1000053	Chairman
amnhp_1000053	American Museum
amnhp_1000053	Natural History
amnhp_1000053	American Museum
amnhp_1000053	Natural History
amnhp_1000053	Animal Behavior
amnhp_1000064	Born
amnhp_1000064	Chickasaw
amnhp_1000064	Clyde Fisher
amnhp_1000064	AMNH
amnhp_1000066	James Wade Atz
amnhp_1000066	Newark
amnhp_1000066	New Jersey
amnhp_1000066	Cornell University
amnhp_1000066	New York University
amnhp_1000066	New York Aquarium
amnhp_1000066	American Museum
amnhp_1000066	Natural History
amnhp_1000066	Animal Behavior
amnhp_1000066	Ichthyology
amnhp_1000066	NYU
amnhp_1000066	Adjunct Professor
amnhp_1000066	Biology
amnhp_1000066	Arts
amnhp_1000066	Science
amnhp_1000066	New York Aquarium
amnhp_1000066	U.S. Army
amnhp_1000066	New York Aquarium
amnhp_1000066	American Museum
amnhp_1000066	Natural History
amnhp_1000066	Animal Behavior
amnhp_1000066	Ichthyology
amnhp_1000066	Curator Emeritus
amnhp_1000066	Malverne
amnhp_1000066	Port Washington
amnhp_1000066	Long Island
amnhp_1000066	NY
amnhp_1000066	Ethel Hafter
amnhp_1000066	Alison
amnhp_1000066	Mical
amnhp_1000066	Joshua
amnhp_1000066	James W. Atz
amnhp_1000066	Ichthyology
amnhp_1000066	Dean Bibliography
amnhp_1000066	Fishes
amnhp_1000066	New York Zoological Society
amnhp_1000066	American Society
amnhp_1000066	Genetics Society
amnhp_1000066	America
amnhp_1000066	American Society
amnhp_1000066	Zoologists
amnhp_1000066	Curriculum Vitae
amnhp_1000066	James Wade Atz
amnhp_1000066	James Wade
amnhp_1000066	Vertical Files
amnhp_1000066	American Museum
amnhp_1000066	Natural History Research Library
amnhp_1000066	Science
amnhp_1000066	American Museum
amnhp_1000066	Natural History
amnhp_1000066	James Wade
amnhp_1000066	Vertical Files
amnhp_1000066	American Museum
amnhp_1000066	Natural History Research Library
amnhp_1000121	Chairman
amnhp_1000121	American Museum
amnhp_1000121	Natural History
amnhp_1000121	Hayden Planetarium
amnhp_1000142	ROLLO
amnhp_1000142	HOWARD BECK
amnhp_1000142	Los Gatos
amnhp_1000142	Laura Elizabeth Vance Beck
amnhp_1000142	Thomas Beck
amnhp_1000142	India
amnhp_1000142	Beck
amnhp_1000142	South
amnhp_1000142	American
amnhp_1000142	AMNH
amnhp_1000142	Beck
amnhp_1000142	AMNH Whitney South Sea Expedition
amnhp_1000142	Harry Payne Whitney
amnhp_1000142	Polynesia
amnhp_1000142	Melanesia
amnhp_1000142	Micronesia
amnhp_1000142	Beck
amnhp_1000142	New York
amnhp_1000142	Beck
amnhp_1000142	South Sea
amnhp_1000142	Natural History
amnhp_1000142	AMNH
amnhp_1000142	Beck
amnhp_1000142	Robert Cushman Murphy
amnhp_1000142	South
amnhp_1000142	Rollo Beck
amnhp_1000142	Berryessa
amnhp_1000142	California
amnhp_1000142	Frank
amnhp_1000142	Beck
amnhp_1000142	Beck
amnhp_1000142	Berryessa
amnhp_1000142	American
amnhp_1000142	Cooper Ornithological Club
amnhp_1000142	San Jose
amnhp_1000142	California
amnhp_1000142	Holmes
amnhp_1000142	Sierra Nevada Mountains
amnhp_1000142	Lake Tahoe
amnhp_1000142	Yosemite Valley
amnhp_1000142	Beck
amnhp_1000142	Galapagos Islands
amnhp_1000142	Lord Walter Rothschild
amnhp_1000142	Beck
amnhp_1000142	California Academy
amnhp_1000142	Science
amnhp_1000142	Alaska
amnhp_1000142	North
amnhp_1000142	American Birds
amnhp_1000142	Rollo Beck
amnhp_1000142	Ida May Menzies
amnhp_1000142	Berryessa
amnhp_1000142	California
amnhp_1000142	Ida
amnhp_1000142	Beck
amnhp_1000142	Becks
amnhp_1000142	Whitney South Sea
amnhp_1000142	Becks
amnhp_1000142	Becks
amnhp_1000142	Whitney South Sea Expedition
amnhp_1000142	New Guinea
amnhp_1000142	Becks
amnhp_1000142	New York
amnhp_1000142	Becks
amnhp_1000142	California
amnhp_1000142	Planada
amnhp_1000142	Rollo Beck
amnhp_1000142	Merced
amnhp_1000142	California
amnhp_1000142	Beck
amnhp_1000160	Astronomer
amnhp_1000160	American Museum
amnhp_1000160	Natural History
amnhp_1000171	Research Associate
amnhp_1000171	Charles Berkey
amnhp_1000171	Geology
amnhp_1000171	Mongolia
amnhp_1000171	American Museum
amnhp_1000171	Natural History
amnhp_1000177	Explorer
amnhp_1000177	Southwest
amnhp_1000220	Curator
amnhp_1000220	American Museum
amnhp_1000220	Natural History
amnhp_1000220	American Museum
amnhp_1000220	Natural History
amnhp_1000220	Herpetology
amnhp_1000253	Botanist
amnhp_1000253	Curator Emeritus
amnhp_1000253	American Museum
amnhp_1000253	Natural History
amnhp_1000256	Charles Marcus Breder
amnhp_1000256	New York Aquarium
amnhp_1000256	American Museum
amnhp_1000256	Natural History
amnhp_1000256	Americas
amnhp_1000256	Breder
amnhp_1000256	Englewood Hospital
amnhp_1000256	Florida
amnhp_1000256	Charles Marcus Breder
amnhp_1000256	New York Aquarium
amnhp_1000256	American Museum
amnhp_1000256	Natural History
amnhp_1000256	Americas
amnhp_1000256	Panama
amnhp_1000256	Florida
amnhp_1000256	Bahamas
amnhp_1000256	Sargasso Sea
amnhp_1000256	Caribbean Sea
amnhp_1000256	Mexico
amnhp_1000256	South America
amnhp_1000256	Golfo
amnhp_1000256	New Jersey
amnhp_1000256	Mahwah
amnhp_1000256	New Jersey
amnhp_1000256	North Bimini
amnhp_1000256	Florida
amnhp_1000256	Ruth
amnhp_1000256	Ethel Lear Snyder
amnhp_1000256	Priscilla Rasquin
amnhp_1000256	Fishes
amnhp_1000256	Aquatic Biology
amnhp_1000256	Museum
amnhp_1000256	Charles Marcus
amnhp_1000256	Richard Frederick
amnhp_1000256	Breder
amnhp_1000256	Englewood Hospital
amnhp_1000256	Florida
amnhp_1000259	Research Associate
amnhp_1000259	Anthropology
amnhp_1000259	Comparative Anatomy
amnhp_1000259	American Museum
amnhp_1000259	Natural History
amnhp_1000300	Curator
amnhp_1000300	AMNH Invertebrate Paleontology
amnhp_1000300	AMNH
amnhp_1000300	American Museum
amnhp_1000300	Natural History
amnhp_1000311	Naturalist
amnhp_1000314	Assistant Curator
amnhp_1000314	American Museum
amnhp_1000314	Natural History
amnhp_1000314	American Museum
amnhp_1000314	Natural History
amnhp_1000314	Herpetology
amnhp_1000315	Associate Chief
amnhp_1000315	AMNH Department
amnhp_1000315	Butler
amnhp_1000315	American Museum
amnhp_1000315	Natural History
amnhp_1000315	African
amnhp_1000315	North American
amnhp_1000315	South Asiatic
amnhp_1000315	Butler
amnhp_1000315	India
amnhp_1000315	Burma
amnhp_1000315	East
amnhp_1000315	West Africa
amnhp_1000315	Sonora
amnhp_1000315	Mexico
amnhp_1000315	Grand Canyon
amnhp_1000315	American Museum
amnhp_1000315	Natural History
amnhp_1000315	American Museum
amnhp_1000315	Natural History
amnhp_1000316	Frederick
amnhp_1000316	California
amnhp_1000316	California
amnhp_1000316	Army
amnhp_1000316	U.S.
amnhp_1000316	West Point
amnhp_1000316	Butler
amnhp_1000316	Army
amnhp_1000316	Frederick Butler
amnhp_1000316	California
amnhp_1000316	U.S.
amnhp_1000316	West Point
amnhp_1000316	U.S. Army Engineer School
amnhp_1000316	First Lieutenant Butler
amnhp_1000316	U.S. Army Corp
amnhp_1000316	Tianjin
amnhp_1000316	Tientsin
amnhp_1000316	China
amnhp_1000316	Roy
amnhp_1000316	Butler
amnhp_1000316	Chief
amnhp_1000316	Major
amnhp_1000316	Butler
amnhp_1000316	China
amnhp_1000316	Mongolia
amnhp_1000316	Butler
amnhp_1000316	Mongolian
amnhp_1000316	Butler
amnhp_1000316	Tientsin
amnhp_1000316	Army
amnhp_1000316	Butler
amnhp_1000316	West Point
amnhp_1000316	Butler
amnhp_1000316	Assistant Director
amnhp_1000316	Public Buildings
amnhp_1000316	Parks
amnhp_1000316	Washington
amnhp_1000316	White House
amnhp_1000316	Herbert Hoover
amnhp_1000316	Butler
amnhp_1000316	San Francisco
amnhp_1000316	Treasure Island
amnhp_1000316	Golden Gate International Exposition
amnhp_1000316	Butler
amnhp_1000316	Brigadier General
amnhp_1000316	African
amnhp_1000316	Italian
amnhp_1000316	Southern France
amnhp_1000316	Distinguished Service Cross
amnhp_1000316	Merit
amnhp_1000316	Army
amnhp_1000316	Butler
amnhp_1000316	San Francisco International Airport
amnhp_1000318	Painter
amnhp_1000318	Advisory Committee
amnhp_1000318	Astronomy
amnhp_1000318	American Museum
amnhp_1000318	Natural History
amnhp_1000340	African
amnhp_1000340	Explorer
amnhp_1000340	Akeley African Hall
amnhp_1000371	James Paul
amnhp_1000371	American Museum
amnhp_1000371	Natural History
amnhp_1000371	New York City
amnhp_1000371	American Museum Congo Expedition
amnhp_1000371	Congo
amnhp_1000371	Columbia University
amnhp_1000371	Chapin
amnhp_1000371	Museum
amnhp_1000371	African Ornithology
amnhp_1000371	Born
amnhp_1000371	New York City
amnhp_1000371	Chapin
amnhp_1000371	Gilbert Granger
amnhp_1000371	Nano
amnhp_1000371	Staten Island
amnhp_1000371	Frank Chapman
amnhp_1000371	Natural Science Association
amnhp_1000371	Staten Island
amnhp_1000371	William
amnhp_1000371	Days Afield
amnhp_1000371	Staten Island
amnhp_1000371	Chapin
amnhp_1000371	Staten Island Association
amnhp_1000371	Arts
amnhp_1000371	Science
amnhp_1000371	Chapin
amnhp_1000371	Columbia University
amnhp_1000371	College
amnhp_1000371	Davis
amnhp_1000371	American Museum
amnhp_1000371	Natural History
amnhp_1000371	Alfred Klein
amnhp_1000371	Chapin
amnhp_1000371	American Museum
amnhp_1000371	Museum
amnhp_1000371	Columbia University
amnhp_1000371	Biological Sciences
amnhp_1000371	American Museum
amnhp_1000371	Natural History
amnhp_1000371	Belgian Congo
amnhp_1000371	Congo Free State
amnhp_1000371	German
amnhp_1000371	Herbert Lang
amnhp_1000371	Chapin
amnhp_1000371	Columbia University
amnhp_1000371	Expedition
amnhp_1000371	Chapin
amnhp_1000371	Lang
amnhp_1000371	Chapin
amnhp_1000371	Congo
amnhp_1000371	African
amnhp_1000371	African Ornithology
amnhp_1000371	Congo
amnhp_1000371	Avakubi
amnhp_1000371	Belgian Tervueren Museum
amnhp_1000371	New York
amnhp_1000371	Chapin
amnhp_1000371	Ornithology
amnhp_1000371	American Museum
amnhp_1000371	Natural History
amnhp_1000371	Columbia
amnhp_1000371	French
amnhp_1000371	Chapin
amnhp_1000371	United States Army
amnhp_1000371	France
amnhp_1000371	New York
amnhp_1000371	Museum
amnhp_1000371	Field Ornithology
amnhp_1000371	Columbia
amnhp_1000371	Museum
amnhp_1000371	Chapin
amnhp_1000371	Assistant Curator
amnhp_1000371	Associate Curator
amnhp_1000371	Ornithology
amnhp_1000371	Chapin
amnhp_1000371	Curator Emeritus
amnhp_1000371	Birds
amnhp_1000371	Research Associate
amnhp_1000371	African Ornithology
amnhp_1000371	Chapin
amnhp_1000371	Congo
amnhp_1000371	American Museum
amnhp_1000371	Natural History
amnhp_1000371	US Government
amnhp_1000371	Scientific Research Institute
amnhp_1000371	Central Africa
amnhp_1000371	Chapin
amnhp_1000371	Ruth Trimble
amnhp_1000371	Canadian Rockies
amnhp_1000371	Panama
amnhp_1000371	Galapagos Islands
amnhp_1000371	Polynesia
amnhp_1000371	Templeton Crocker
amnhp_1000371	Elliot Medal
amnhp_1000371	National Academy
amnhp_1000371	United States
amnhp_1000371	International Ornithological Congress
amnhp_1000371	Rouen
amnhp_1000371	France
amnhp_1000371	Staten Island Institute
amnhp_1000371	Arts
amnhp_1000371	Sciences
amnhp_1000371	Explorers Club
amnhp_1000371	New York
amnhp_1000371	American Ornithologists Union
amnhp_1000371	Suzanne Drouel
amnhp_1000371	Drenner
amnhp_1000371	Pauline Thomas
amnhp_1000371	Suzanne Caroline
amnhp_1000371	James Drouel
amnhp_1000371	Drouel
amnhp_1000371	Chapin
amnhp_1000371	Ruth Trimble
amnhp_1000371	Carnegie Museum
amnhp_1000371	American Museum
